103089	2014-11-06	20	32	36	15	05	19	03	3:3	127	21	19,20	5尾(2球)	31	27
103090	2014-11-10	17	34	31	14	01	06	08	3:3	103	17		1尾(2球) 4尾(2球)	33	23
103091	2014-11-13	14	35	12	27	17	15	06	4:2	120	20	14,15	5尾(2球) 7尾(2球)	23	30
103092	2014-11-17	06	34	24	05	32	13	01	2:4	114	19	05,06	4尾(2球)	29	24
103093	2014-11-20	31	35	17	12	33	30	04	4:2	158	26	30,31		23	18
103094	2014-11-24	24	22	32	05	19	03	02	3:3	105	18		2尾(2球)	29	25
103095	2014-11-27	33	29	02	21	01	36	08	4:2	122	20	01,02	1尾(2球)	35	22
103096	2014-12-01	14	31	02	19	07	01	07	4:2	74	12	01,02	1尾(2球)	30	24
103097	2014-12-04	22	11	07	05	36	02	06	3:3	83	14		2尾(2球)	34	23
103098	2014-12-08	24	38	35	20	27	11	08	3:3	155	26			27	25
103099	2014-12-11	24	07	12	13	28	21	06	3:3	105	18	12,13		21	25
103100	2014-12-15	10	38	11	05	36	15	06	3:3	115	19	10,11	5尾(2球)	33	25
103101	2014-12-18	29	26	01	05	18	20	05	3:3	99	17			28	29
103102	2014-12-22	19	05	13	37	01	04	02	5:1	79	13	04,05		36	29
103103	2014-12-25	10	36	14	23	06	03	01	2:4	92	15		3尾(2球) 6尾(2球)	33	22
103104	2014-12-29	09	37	02	10	04	11	02	3:3	73	12	09,10,11		35	23
104001	2015-01-01	01	03	05	11	17	21	02	6:0	58	10		1尾(3球)	20	18
104002	2015-01-05	34	23	01	06	26	15	06	3:3	105	18		6尾(2球)	33	25
104003	2015-01-08	29	13	38	17	36	03	07	4:2	136	23		3尾(2球)	35	36
104004	2015-01-12	36	37	30	25	35	16	05	3:3	179	30	35,36,37	5尾(2球) 6尾(2球)	21	29
104005	2015-01-15	29	28	16	37	01	03	02	4:2	114	19	28,29		36	34
104006	2015-01-19	04	33	21	08	32	09	02	3:3	107	18	08,09 32,33		29	27
104007	2015-01-22	18	36	27	26	30	14	05	1:5	151	25	26,27	6尾(2球)	22	31
104008	2015-01-26	12	25	04	38	24	33	04	2:4	136	23	24,25	4尾(2球)	34	26
104009	2015-01-29	01	29	18	04	30	14	08	2:4	96	16	29,30	4尾(2球)	29	26
104010	2015-02-02	26	17	04	27	01	24	07	3:3	99	17	26,27	4尾(2球) 7尾(2球)	26	29
104011	2015-02-05	37	03	25	16	10	29	01	4:2	120	20			34	30
104012	2015-02-09	15	34	16	01	04	03	02	3:3	73	12	03,04 15,16	4尾(2球)	33	23
104013	2015-02-12	07	36	08	10	33	25	03	3:3	119	20	07,08		29	29
104014	2015-02-16	30	07	23	04	05	24	02	3:3	93	16	04,05 23,24	4尾(2球)	26	23
104015	2015-02-19	12	38	23	13	04	15	04	3:3	105	18	12,13	3尾(2球)	34	25
104016	2015-02-23	35	38	34	31	05	13	02	4:2	156	26	34,35	5尾(2球)	33	26
104017	2015-02-26	21	32	37	08	22	26	04	2:4	146	24	21,22	2尾(2球)	29	26
104018	2015-03-02	36	11	09	12	31	21	07	4:2	120	20	11,12	1尾(3球)	27	20
104019	2015-03-05	02	26	24	13	04	08	02	1:5	77	13		4尾(2球)	24	27
104020	2015-03-09	21	18	16	12	03	36	03	2:4	106	18		6尾(2球)	33	26
104021	2015-03-12	01	02	30	27	14	22	01	2:4	96	16	01,02	2尾(2球)	29	16
104022	2015-03-16	30	05	08	20	34	22	08	1:5	119	20		0尾(2球)	29	19
104023	2015-03-19	06	34	35	30	38	17	02	2:4	160	27	34,35		32	30
104024	2015-03-23	17	27	10	18	12	32	05	2:4	116	19	17,18	2尾(2球) 7尾(2球)	22	26
104025	2015-03-26	38	24	36	26	06	14	03	0:6	144	24		4尾(2球) 6尾(3球)	32	34
104026	2015-03-30	08	24	01	10	19	23	05	3:3	85	14	23,24		23	25
104027	2015-04-02	18	37	19	01	12	08	05	3:3	95	16	18,19	8尾(2球)	36	35
104028	2015-04-06	22	20	01	07	25	32	08	3:3	107	18		2尾(2球)	31	17
104029	2015-04-09	11	28	06	15	02	12	02	2:4	74	12	11,12	2尾(2球)	26	24
104030	2015-04-13	20	37	23	05	12	32	02	3:3	129	22		2尾(2球)	32	19
104031	2015-04-16	35	29	26	28	08	03	03	3:3	129	22	28,29	8尾(2球)	32	39
104032	2015-04-20	22	25	21	26	11	24	06	3:3	129	22	21,22 24,25,26	1尾(2球)	15	19
104033	2015-04-23	11	09	25	15	28	38	03	4:2	126	21		5尾(2球) 8尾(2球)	29	36
104034	2015-04-27	34	02	26	12	14	37	02	1:5	125	21		2尾(2球) 4尾(2球)	35	25
104035	2015-04-30	32	26	35	13	23	12	04	3:3	141	24	12,13	2尾(2球) 3尾(2球)	23	21
104036	2015-05-04	08	25	06	33	13	16	03	3:3	101	17		3尾(2球) 6尾(2球)	27	31
104037	2015-05-07	18	26	07	27	13	24	06	3:3	115	19	26,27	7尾(2球)	20	35
104038	2015-05-11	10	05	03	31	23	30	04	4:2	102	17	30,31	0尾(2球) 3尾(2球)	28	12
104039	2015-05-14	35	30	22	15	16	10	05	2:4	128	21	15,16	0尾(2球) 5尾(2球)	25	18
104040	2015-05-18	05	23	06	38	17	13	08	4:2	102	17	05,06	3尾(2球)	33	32
104041	2015-05-21	06	37	01	15	12	25	02	4:2	96	16		5尾(2球)	36	26
104042	2015-05-25	04	30	07	38	25	11	04	3:3	115	19			34	25
104043	2015-05-28	19	25	33	22	31	21	01	5:1	151	25	21,22	1尾(2球)	14	21
104044	2015-06-01	32	34	23	37	02	25	06	3:3	153	26		2尾(2球)	35	23
104045	2015-06-04	24	33	35	21	03	15	02	5:1	131	22		3尾(2球) 5尾(2球)	32	21
104046	2015-06-08	28	19	10	06	13	11	01	3:3	87	15	10,11		22	27
104047	2015-06-11	26	24	09	27	37	38	06	3:3	161	27	26,27 37,38	7尾(2球)	29	41
104048	2015-06-15	07	25	31	04	35	08	08	4:2	110	18	07,08	5尾(2球)	31	30
104049	2015-06-18	21	13	08	17	05	38	05	4:2	102	17		8尾(2球)	33	32
104050	2015-06-22	27	26	19	03	11	05	02	5:1	91	15	26,27		24	31
104051	2015-06-25	37	17	27	03	08	10	08	4:2	102	17		7尾(3球)	34	32
104052	2015-06-29	29	26	07	24	25	27	07	4:2	138	23	24,25,26,27	7尾(2球)	22	38
104053	2015-07-02	36	37	31	07	29	23	08	5:1	163	27	36,37	7尾(2球)	30	33
104054	2015-07-06	27	11	12	07	22	14	03	3:3	93	16	11,12	2尾(2球) 7尾(2球)	20	23
104055	2015-07-09	36	15	03	32	27	04	05	3:3	117	20	03,04		33	27
104056	2015-07-13	17	27	31	29	12	01	06	5:1	117	20		1尾(2球) 7尾(2球)	30	27
104057	2015-07-16	02	01	31	24	38	07	08	3:3	103	17	01,02	1尾(2球)	37	23
104058	2015-07-20	33	16	13	37	28	35	08	4:2	162	27		3尾(2球)	24	32
104059	2015-07-23	11	02	29	18	03	16	04	3:3	79	13	02,03		27	29
104060	2015-07-27	30	26	07	04	23	36	07	2:4	126	21		6尾(2球)	32	26
104061	2015-07-30	03	09	23	24	16	11	04	4:2	86	14	23,24	3尾(2球)	21	26
104062	2015-08-03	38	18	30	17	28	36	04	1:5	167	28	17,18	8尾(3球)	21	37
104063	2015-08-06	09	08	24	22	06	14	03	1:5	83	14	08,09	4尾(2球)	18	33
104064	2015-08-10	20	06	18	38	16	24	07	0:6	122	20		6尾(2球) 8尾(2球)	32	32
104065	2015-08-13	33	13	25	27	29	06	01	5:1	133	22		3尾(2球)	27	33
104066	2015-08-17	19	23	33	15	28	27	02	5:1	145	24	27,28	3尾(2球)	18	35
104067	2015-08-20	33	24	03	07	20	21	08	4:2	108	18	20,21	3尾(2球)	30	18
104068	2015-08-24	17	31	18	22	13	29	03	4:2	130	22	17,18		18	30
104069	2015-08-27	30	17	02	27	34	23	01	3:3	133	22		7尾(2球)	32	23
104070	2015-08-31	36	15	12	37	31	24	06	3:3	155	26	36,37		25	25
104071	2015-09-03	33	04	05	03	16	15	06	4:2	76	13	03,04,05 15,16	3尾(2球) 5尾(2球)	30	26
104072	2015-09-07	25	34	28	24	31	07	03	3:3	149	25	24,25	4尾(2球)	27	29
104073	2015-09-10	32	15	25	34	26	22	04	2:4	154	26	25,26	2尾(2球) 5尾(2球)	19	24
104074	2015-09-14	09	19	27	21	37	23	08	6:0	136	23		7尾(2球) 9尾(2球)	28	36
104075	2015-09-17	34	35	27	09	24	11	04	4:2	140	23	34,35	4尾(2球)	26	30
104076	2015-09-21	33	01	11	05	25	02	04	5:1	77	13	01,02	1尾(2球) 5尾(2球)	32	17
104077	2015-09-24	24	05	03	13	16	26	03	3:3	87	15		3尾(2球) 6尾(2球)	23	27
104078	2015-09-28	12	05	27	22	13	30	08	3:3	109	18	12,13	2尾(2球)	25	19
104079	2015-10-01	16	14	23	02	06	31	03	2:4	92	15		6尾(2球)	29	22
104080	2015-10-05	20	37	30	22	32	36	01	1:5	177	30	36,37	0尾(2球) 2尾(2球)	17	17
104081	2015-10-08	22	19	07	09	16	10	08	3:3	83	14	09,10	9尾(2球)	15	33
104082	2015-10-12	04	19	35	33	31	23	02	5:1	145	24		3尾(2球)	31	25
104083	2015-10-15	24	09	31	10	36	35	07	3:3	145	24	09,10 35,36		27	25
104084	2015-10-19	17	04	37	32	27	25	01	4:2	142	24		7尾(3球)	33	32
104085	2015-10-22	33	16	26	24	04	08	06	1:5	111	19		4尾(2球) 6尾(2球)	29	31
104086	2015-10-26	19	31	09	02	32	20	07	3:3	113	19	19,20 31,32	2尾(2球) 9尾(2球)	30	23
104087	2015-10-29	10	19	11	03	18	33	05	4:2	94	16	10,11 18,19	3尾(2球)	30	24
104088	2015-11-02	03	21	36	28	25	14	03	3:3	127	21			33	27
104089	2015-11-05	37	11	01	24	20	12	08	3:3	105	18	11,12	1尾(2球)	36	15
104090	2015-11-09	13	07	28	33	06	26	05	3:3	113	19	06,07	3尾(2球) 6尾(2球)	27	33
104091	2015-11-12	33	01	02	29	15	13	03	5:1	93	16	01,02	3尾(2球)	32	23
104092	2015-11-16	15	22	02	23	20	09	05	3:3	91	15	22,23	2尾(2球)	21	21
104093	2015-11-19	28	05	03	35	27	37	05	5:1	135	23	27,28	5尾(2球) 7尾(2球)	34	35
104094	2015-11-23	15	09	05	19	22	01	05	5:1	71	12		5尾(2球) 9尾(2球)	21	31
104095	2015-11-26	07	05	19	04	38	03	04	4:2	76	13	03,04,05		35	36
104096	2015-11-30	20	04	13	38	27	33	01	3:3	135	23		3尾(2球)	34	25
104097	2015-12-03	08	07	20	30	19	17	02	3:3	101	17	07,08 19,20	0尾(2球) 7尾(2球)	23	31
104098	2015-12-07	34	23	19	32	20	13	04	3:3	141	24	19,20	3尾(2球)	21	21
104099	2015-12-10	34	11	12	30	26	32	08	1:5	145	24	11,12	2尾(2球)	23	15
104100	2015-12-14	09	02	07	06	16	25	01	3:3	65	11	06,07	6尾(2球)	23	35
104101	2015-12-17	06	15	08	13	17	29	05	4:2	88	15			23	38
104102	2015-12-21	06	01	20	14	38	11	05	2:4	90	15		1尾(2球)	37	20
104103	2015-12-24	29	34	17	13	23	27	05	5:1	143	24		3尾(2球) 7尾(2球)	21	33
104104	2015-12-28	30	37	12	05	11	26	05	3:3	121	20	11,12		32	21
104105	2015-12-31	37	13	22	26	31	03	06	4:2	132	22		3尾(2球)	34	22
105001	2016-01-04	13	29	11	18	26	28	07	3:3	125	21	28,29	8尾(2球)	18	35
105002	2016-01-07	14	05	28	35	34	38	06	2:4	154	26	34,35	4尾(2球) 5尾(2球) 8尾(2球)	33	34
105003	2016-01-11	19	33	34	35	36	27	04	4:2	184	31	33,34,35,36		17	34
105004	2016-01-14	09	11	34	27	17	13	06	5:1	111	19		7尾(2球)	25	31
105005	2016-01-18	16	32	17	01	30	29	07	3:3	125	21	16,17 29,30		31	25
105006	2016-01-21	15	18	06	35	22	34	03	2:4	130	22	34,35	5尾(2球)	29	30
105007	2016-01-25	24	20	32	25	29	23	08	3:3	153	26	23,24,25		12	23
105008	2016-01-28	30	26	03	36	09	23	05	3:3	127	21		3尾(2球) 6尾(2球)	33	27
105009	2016-02-01	34	32	26	19	03	20	08	2:4	134	22	19,20		31	24
105010	2016-02-04	07	32	37	22	34	13	07	3:3	145	24		2尾(2球) 7尾(2球)	30	25
105011	2016-02-08	01	23	19	11	04	08	03	4:2	66	11		1尾(2球)	22	26
105012	2016-02-11	25	30	01	20	33	16	01	3:3	125	21		0尾(2球)	32	15
105013	2016-02-15	03	28	07	09	32	20	05	3:3	99	17			29	29
105014	2016-02-18	27	36	20	37	23	08	04	3:3	151	25	36,37	7尾(2球)	29	31
105015	2016-02-22	19	12	30	04	23	33	05	3:3	121	20		3尾(2球)	29	21
105016	2016-02-25	28	33	15	10	18	29	05	3:3	133	22	28,29	8尾(2球)	23	33
105017	2016-02-29	18	17	01	15	38	09	06	4:2	98	16	17,18	8尾(2球)	37	38
105018	2016-03-03	24	27	11	03	22	12	06	3:3	99	17	11,12	2尾(2球)	24	19
105019	2016-03-07	24	38	11	14	34	10	03	1:5	131	22	10,11	4尾(3球)	28	21
105020	2016-03-10	21	32	35	38	06	16	07	2:4	148	25		6尾(2球)	32	28
105021	2016-03-14	28	07	13	06	03	17	03	4:2	74	12	06,07	3尾(2球) 7尾(2球)	25	34
105022	2016-03-17	19	28	07	09	26	31	08	4:2	120	20		9尾(2球)	24	40
105023	2016-03-21	25	32	19	27	10	09	05	4:2	122	20	09,10	9尾(2球)	23	32
105024	2016-03-24	31	03	24	08	16	38	06	2:4	120	20		8尾(2球)	35	30
105025	2016-03-28	14	16	34	08	27	04	02	1:5	103	17		4尾(3球)	30	33
105026	2016-03-31	26	28	07	02	11	25	04	3:3	99	17	25,26		26	29
105027	2016-04-04	37	29	08	16	14	02	06	2:4	106	18			35	36
105028	2016-04-07	29	36	06	33	03	26	05	3:3	133	22		3尾(2球) 6尾(3球)	33	33
105029	2016-04-11	02	21	15	23	36	31	01	4:2	128	21		1尾(2球)	34	18
105030	2016-04-14	28	30	15	29	38	22	07	2:4	162	27	28,29,30	8尾(2球)	23	32
105031	2016-04-18	04	08	21	35	12	17	08	3:3	97	16			31	27
105032	2016-04-21	16	15	27	23	30	13	02	4:2	124	21	15,16	3尾(2球)	17	24
105033	2016-04-25	08	21	07	27	10	34	04	3:3	107	18	07,08	7尾(2球)	27	27
105034	2016-04-28	37	06	08	15	01	24	07	3:3	91	15			36	31
105035	2016-05-02	17	09	28	18	22	15	06	3:3	109	18	17,18	8尾(2球)	19	39
105036	2016-05-05	18	19	16	14	09	02	06	2:4	78	13	18,19	9尾(2球)	17	38
105037	2016-05-09	38	37	30	20	14	04	04	1:5	143	24	37,38	0尾(2球) 4尾(2球)	34	23
105038	2016-05-12	19	32	22	12	01	15	05	3:3	101	17		2尾(3球)	31	21
105039	2016-05-16	28	21	27	09	38	11	04	4:2	134	22	27,28	1尾(2球) 8尾(2球)	29	34
105040	2016-05-19	01	32	16	10	30	23	02	2:4	112	19		0尾(2球)	31	12
105041	2016-05-23	14	38	35	15	03	11	02	4:2	116	19	14,15	5尾(2球)	35	26
105042	2016-05-26	05	25	24	03	28	12	06	3:3	97	16	24,25	5尾(2球)	25	27
105043	2016-05-30	12	38	03	17	27	28	04	3:3	125	21	27,28	7尾(2球) 8尾(2球)	35	35
105044	2016-06-02	16	17	11	33	34	38	08	3:3	149	25	16,17 33,34		27	29
105045	2016-06-06	24	29	06	13	14	38	08	2:4	124	21	13,14	4尾(2球)	32	34
105046	2016-06-09	24	38	27	12	35	10	06	2:4	146	24			28	26
105047	2016-06-13	03	21	14	36	10	23	03	3:3	107	18		3尾(2球)	33	17
105048	2016-06-16	02	19	11	31	09	35	04	5:1	107	18		1尾(2球) 9尾(2球)	33	27
105049	2016-06-20	06	07	09	32	02	21	04	3:3	77	13	06,07	2尾(2球)	30	27
105050	2016-06-23	31	12	33	08	15	05	05	4:2	104	17		5尾(2球)	28	24
105051	2016-06-27	27	14	29	26	19	18	06	3:3	133	22	18,19 26,27	9尾(2球)	15	43
105052	2016-06-30	06	23	22	31	16	34	08	2:4	132	22	22,23	6尾(2球)	28	22
105053	2016-07-04	34	33	29	21	01	31	02	5:1	149	25	33,34	1尾(3球)	33	19
105054	2016-07-07	27	05	02	17	11	23	02	5:1	85	14		7尾(2球)	25	25
105055	2016-07-11	38	05	14	10	34	31	02	2:4	132	22		4尾(2球)	33	22
105056	2016-07-14	07	36	37	27	25	31	07	5:1	163	27	36,37	7尾(3球)	30	33
105057	2016-07-18	09	26	30	14	37	01	06	3:3	117	20			36	27
105058	2016-07-21	20	23	38	29	22	13	08	3:3	145	24	22,23	3尾(2球)	25	25
105059	2016-07-25	26	14	06	31	05	38	06	2:4	120	20	05,06	6尾(2球)	33	30
105060	2016-07-28	21	08	17	37	03	06	01	4:2	92	15		7尾(2球)	34	32
105061	2016-08-01	26	35	01	18	38	22	02	2:4	140	23		8尾(2球)	37	30
105062	2016-08-04	32	06	17	38	14	18	02	1:5	125	21	17,18	8尾(2球)	32	35
105063	2016-08-08	21	01	02	12	35	16	03	3:3	87	15	01,02	1尾(2球) 2尾(2球)	34	17
105064	2016-08-11	01	22	37	31	35	33	03	5:1	159	27		1尾(2球)	36	19
105065	2016-08-15	08	38	14	30	28	05	05	1:5	123	21		8尾(3球)	33	33
105066	2016-08-18	08	01	22	17	26	24	06	2:4	98	16			25	28
105067	2016-08-22	16	26	29	23	33	12	07	3:3	139	23		3尾(2球) 6尾(2球)	21	29
105068	2016-08-25	31	13	01	33	30	37	08	5:1	145	24	30,31	1尾(2球) 3尾(2球)	36	15
105069	2016-08-29	08	32	34	29	07	23	05	3:3	133	22	07,08		27	33
105070	2016-09-01	18	21	37	14	29	10	05	3:3	129	22			27	29
105071	2016-09-05	07	04	21	35	25	37	04	5:1	129	22		5尾(2球) 7尾(2球)	33	29
105072	2016-09-08	18	27	31	10	21	33	03	4:2	140	23		1尾(2球)	23	20
105073	2016-09-12	09	11	36	13	33	23	03	5:1	125	21		3尾(3球)	27	25
105074	2016-09-15	17	04	37	03	29	06	07	4:2	96	16	03,04	7尾(2球)	34	36
105075	2016-09-19	31	15	07	12	08	18	06	3:3	91	15	07,08	8尾(2球)	24	31
105076	2016-09-22	25	19	24	37	15	14	06	4:2	134	22	14,15 24,25	4尾(2球) 5尾(2球)	23	34
105077	2016-09-26	10	20	05	22	36	11	06	2:4	104	17	10,11	0尾(2球)	31	14
105078	2016-09-29	13	02	06	37	28	20	02	2:4	106	18			35	26
105079	2016-10-03	32	07	26	02	36	27	02	2:4	130	22	26,27	2尾(2球) 6尾(2球) 7尾(2球)	34	30
105080	2016-10-06	05	34	14	33	19	07	03	4:2	112	19	33,34	4尾(2球)	29	32
105081	2016-10-10	20	29	38	07	34	11	04	3:3	139	23			31	29
105082	2016-10-13	05	02	10	36	33	06	03	2:4	92	15	05,06	6尾(2球)	34	22
105083	2016-10-17	01	20	06	10	23	35	06	3:3	95	16		0尾(2球)	34	15
105084	2016-10-20	23	13	29	24	04	19	05	4:2	112	19	23,24	3尾(2球) 4尾(2球) 9尾(2球)	25	32
105085	2016-10-24	01	08	05	27	06	14	04	3:3	61	10	05,06		26	31
105086	2016-10-27	26	12	31	05	33	11	07	4:2	118	20	11,12	1尾(2球)	28	18
105087	2016-10-31	15	24	10	27	34	20	08	2:4	130	22		0尾(2球) 4尾(2球)	24	20
105088	2016-11-03	21	04	26	05	14	36	05	2:4	106	18	04,05	4尾(2球) 6尾(2球)	32	26
105089	2016-11-07	30	09	29	19	34	22	04	3:3	143	24	29,30	9尾(3球)	25	33
105090	2016-11-10	29	04	27	01	05	15	04	5:1	81	14	04,05	5尾(2球)	28	31
105091	2016-11-14	05	17	13	15	30	06	07	4:2	86	14	05,06	5尾(2球)	25	26
105092	2016-11-17	08	07	29	28	38	37	01	3:3	147	25	07,08 28,29 37,38	7尾(2球) 8尾(3球)	31	47
105093	2016-11-21	28	23	32	10	14	36	02	1:5	143	24			26	23
105094	2016-11-24	10	28	01	16	15	07	02	3:3	77	13	15,16		27	27
105095	2016-11-28	18	13	30	36	32	26	03	1:5	155	26		6尾(2球)	23	25
105096	2016-12-01	18	38	05	27	34	12	05	2:4	134	22		8尾(2球)	33	34
105097	2016-12-05	32	30	23	13	33	35	08	4:2	166	28	32,33	3尾(3球)	22	16
105098	2016-12-08	22	08	01	30	16	18	06	1:5	95	16		8尾(2球)	29	25
105099	2016-12-12	26	11	20	31	05	15	04	4:2	108	18		1尾(2球) 5尾(2球)	26	18
105100	2016-12-15	02	33	13	36	09	04	06	3:3	97	16		3尾(2球)	34	27
105101	2016-12-19	34	06	12	28	23	09	05	2:4	112	19			28	32
105102	2016-12-22	38	10	29	32	16	09	06	2:4	134	22	09,10	9尾(2球)	29	34
105103	2016-12-26	36	11	24	31	22	07	03	3:3	131	22		1尾(2球)	29	21
105104	2016-12-29	21	17	08	15	31	11	07	5:1	103	17		1尾(3球)	23	23
106001	2017-01-02	31	04	09	34	21	07	02	4:2	106	18		1尾(2球) 4尾(2球)	30	26
106002	2017-01-05	18	13	07	24	37	29	07	4:2	128	21		7尾(2球)	30	38
106003	2017-01-09	35	24	15	04	36	08	06	2:4	122	20	35,36	4尾(2球) 5尾(2球)	32	32
106004	2017-01-12	31	02	17	07	32	10	03	3:3	99	17	31,32	2尾(2球) 7尾(2球)	30	19
106005	2017-01-16	16	20	24	15	23	18	03	2:4	116	19	15,16 23,24		9	26
106006	2017-01-19	26	07	36	03	25	35	05	4:2	132	22	25,26 35,36	5尾(2球) 6尾(2球)	33	32
106007	2017-01-23	24	08	02	07	05	15	07	3:3	61	10	07,08	5尾(2球)	22	31
106008	2017-01-26	08	02	38	17	24	16	05	1:5	105	18	16,17	8尾(2球)	36	35
106009	2017-01-30	08	03	10	07	18	31	04	3:3	77	13	07,08	8尾(2球)	28	27
106010	2017-02-02	37	10	20	30	09	01	03	3:3	107	18	09,10	0尾(3球)	36	17
106011	2017-02-06	21	02	33	15	34	20	03	3:3	125	21	20,21 33,34		32	15
106012	2017-02-09	36	28	25	01	30	03	02	3:3	123	21			35	23
106013	2017-02-13	25	21	22	04	33	09	07	4:2	114	19	21,22		29	24
106014	2017-02-16	20	06	14	24	12	15	07	1:5	91	15	14,15	4尾(2球)	18	21
106015	2017-02-20	35	16	38	17	24	12	04	2:4	142	24	16,17		26	32
106016	2017-02-23	06	01	29	02	16	11	07	3:3	65	11	01,02	1尾(2球) 6尾(2球)	28	25
106017	2017-02-27	18	32	37	25	38	20	01	2:4	170	28	37,38	8尾(2球)	20	30
106018	2017-03-02	19	03	28	14	08	34	02	2:4	106	18		4尾(2球) 8尾(2球)	31	36
106019	2017-03-06	23	11	07	26	25	06	04	4:2	98	16	06,07 25,26	6尾(2球)	20	28
106020	2017-03-09	32	18	20	06	07	24	07	1:5	107	18	06,07		26	27
106021	2017-03-13	05	32	13	30	23	14	02	3:3	117	20	13,14	3尾(2球)	27	17
106022	2017-03-16	08	11	02	21	15	20	02	3:3	77	13	20,21	1尾(2球)	19	17
106023	2017-03-20	35	03	04	38	29	27	02	4:2	136	23	03,04		35	36
106024	2017-03-23	07	18	14	29	08	15	02	3:3	91	15	07,08 14,15	8尾(2球)	22	41
106025	2017-03-27	34	35	38	05	22	12	02	2:4	146	24	34,35	2尾(2球) 5尾(2球)	33	26
106026	2017-03-30	12	37	10	31	16	05	07	3:3	111	19			32	21
106027	2017-04-03	33	26	15	01	13	22	06	4:2	110	18		3尾(2球)	32	20
106028	2017-04-06	02	37	01	33	07	36	05	4:2	116	19	01,02 36,37	7尾(2球)	36	26
106029	2017-04-10	12	18	06	10	38	08	03	0:6	92	15		8尾(3球)	32	32
106030	2017-04-13	19	07	09	37	30	01	04	5:1	103	17		7尾(2球) 9尾(2球)	36	33
106031	2017-04-17	34	23	11	35	02	24	04	3:3	129	22	23,24 34,35	4尾(2球)	33	19
106032	2017-04-20	16	35	24	19	01	14	08	3:3	109	18		4尾(2球)	34	29
106033	2017-04-24	35	24	12	06	01	25	06	3:3	103	17	24,25	5尾(2球)	34	23
106034	2017-04-27	06	24	04	18	26	11	04	1:5	89	15		4尾(2球) 6尾(2球)	22	29
106035	2017-05-01	07	23	16	04	17	02	01	3:3	69	12	16,17	7尾(2球)	21	29
106036	2017-05-04	13	09	04	14	19	37	02	4:2	96	16	13,14	4尾(2球) 9尾(2球)	33	36
106037	2017-05-08	17	07	38	03	14	26	07	3:3	105	18		7尾(2球)	35	35
106038	2017-05-11	28	12	04	06	37	29	03	2:4	116	19	28,29		33	36
106039	2017-05-15	12	27	11	31	06	14	04	3:3	101	17	11,12	1尾(2球)	25	21
106040	2017-05-18	04	30	32	15	17	01	03	3:3	99	17			31	19
106041	2017-05-22	05	10	11	36	02	38	03	2:4	102	17	10,11		36	22
106042	2017-05-25	15	24	07	22	26	34	01	2:4	128	21		4尾(2球)	27	28
106043	2017-05-29	01	20	08	37	13	11	01	4:2	90	15		1尾(2球)	36	20
106044	2017-06-01	05	01	34	08	31	35	02	4:2	114	19	34,35	1尾(2球) 5尾(2球)	34	24
106045	2017-06-05	04	16	15	02	25	36	03	2:4	98	16	15,16	5尾(2球) 6尾(2球)	34	28
106046	2017-06-08	26	11	09	29	01	08	04	4:2	84	14	08,09	1尾(2球) 9尾(2球)	28	34
106047	2017-06-12	20	09	07	15	30	31	05	4:2	112	19	30,31	0尾(2球)	24	22
106048	2017-06-15	13	23	08	28	35	34	02	3:3	141	24	34,35	3尾(2球) 8尾(2球)	27	31
106049	2017-06-19	21	06	13	30	24	09	05	3:3	103	17			24	23
106050	2017-06-22	20	03	12	06	18	35	02	2:4	94	16			32	24
106051	2017-06-26	31	27	17	37	20	19	03	5:1	151	25	19,20	7尾(3球)	20	31
106052	2017-06-29	36	07	04	19	25	20	08	3:3	111	19	19,20		32	31
106053	2017-07-03	32	07	31	08	11	03	03	4:2	92	15	07,08 31,32	1尾(2球)	29	22
106054	2017-07-06	12	21	30	34	08	35	05	2:4	140	23	34,35		27	20
106055	2017-07-10	14	05	28	16	21	22	05	2:4	106	18	21,22		23	26
106056	2017-07-13	33	30	16	18	19	13	03	3:3	129	22	18,19	3尾(2球)	20	29
106057	2017-07-17	11	25	10	38	06	32	03	2:4	122	20	10,11		32	22
106058	2017-07-20	22	13	15	35	10	09	03	4:2	104	17	09,10	5尾(2球)	26	24
106059	2017-07-24	19	32	25	34	05	29	08	4:2	144	24		5尾(2球) 9尾(2球)	29	34
106060	2017-07-27	15	11	34	17	26	29	01	4:2	132	22			23	32
106061	2017-07-31	29	35	01	38	09	08	01	4:2	120	20	08,09	8尾(2球) 9尾(2球)	37	40
106062	2017-08-03	18	25	37	17	01	21	01	5:1	119	20	17,18	1尾(2球) 7尾(2球)	36	29
106063	2017-08-07	06	22	07	25	37	04	04	3:3	101	17	06,07	7尾(2球)	33	31
106064	2017-08-10	30	05	32	22	01	12	08	2:4	102	17		2尾(3球)	31	12
106065	2017-08-14	08	19	01	13	35	30	05	4:2	106	18			34	26
106066	2017-08-17	11	09	13	12	24	30	04	3:3	99	17	11,12,13		21	19
106067	2017-08-21	17	31	20	01	26	03	02	4:2	98	16		1尾(2球)	30	18
106068	2017-08-24	30	22	15	12	17	04	03	2:4	100	17		2尾(2球)	26	20
106069	2017-08-28	15	04	17	10	28	16	01	2:4	90	15	15,16,17		24	30
106070	2017-08-31	18	05	02	14	08	09	04	2:4	56	9	08,09	8尾(2球)	16	36
106071	2017-09-04	10	14	15	18	08	29	02	2:4	94	16	14,15	8尾(2球)	21	34
106072	2017-09-07	12	22	07	14	03	02	04	2:4	60	10	02,03	2尾(3球)	20	20
106073	2017-09-11	03	34	32	26	21	01	02	3:3	117	20		1尾(2球)	33	17
